Date,AAPL,NVDA,TSLA
2022-03-16,157.04530334472656,24.45949363708496,280.07666015625
2022-03-17,158.05886840820312,24.72909164428711,290.5333251953125
2022-03-18,161.3653106689453,26.413576126098633,301.7966613769531
2022-03-21,162.7429962158203,26.694156646728516,307.0533447265625
2022-03-22,166.1281280517578,26.48447608947754,331.32666015625
2022-03-23,167.4959716796875,25.595800399780273,333.03668212890625
2022-03-24,171.29443359375,28.108047485351562,337.97332763671875
2022-03-25,171.93405151367188,27.650732040405273,336.8800048828125
2022-03-28,172.80003356933594,28.17694664001465,363.9466552734375
2022-03-29,176.1064453125,28.61329460144043,366.5233459472656
2022-03-30,174.93544006347656,27.64873695373535,364.663330078125
2022-03-31,171.8258056640625,27.24533462524414,359.20001220703125
2022-04-01,171.53060913085938,26.672191619873047,361.5299987792969
2022-04-04,175.59474182128906,27.31922721862793,381.8166809082031
2022-04-05,172.26864624023438,25.892353057861328,363.7533264160156
2022-04-06,169.09011840820312,24.370624542236328,348.586669921875
2022-04-07,169.39520263671875,24.171924591064453,352.4200134277344
2022-04-08,167.37786865234375,23.08454704284668,341.8299865722656
2022-04-11,163.10708618164062,21.884336471557617,325.30999755859375
2022-04-12,164.98663330078125,21.471952438354492,328.98333740234375
2022-04-13,167.6829376220703,22.16991424560547,340.7900085449219
2022-04-14,162.6544189453125,21.226316452026367,328.3333435058594
2022-04-18,162.43792724609375,21.750537872314453,334.7633361816406
2022-04-19,164.7307891845703,22.164918899536133,342.7166748046875
2022-04-20,164.5634765625,21.44998550415039,325.73333740234375
2022-04-21,163.76641845703125,20.152921676635742,336.260009765625
2022-04-22,159.21022033691406,19.485918045043945,335.01666259765625
2022-04-25,160.28286743164062,19.872339248657227,332.67333984375
2022-04-26,154.2998046875,18.760000228881836,292.1400146484375
2022-04-27,154.07347106933594,18.387556076049805,293.836669921875
2022-04-28,161.03074645996094,19.752519607543945,292.5033264160156
2022-04-29,155.13624572753906,18.519359588623047,290.2533264160156
2022-05-02,155.44131469726562,19.503889083862305,300.9800109863281
2022-05-03,156.9370574951172,19.57278823852539,303.0833435058594
2022-05-04,163.372802734375,20.303695678710938,317.5400085449219
2022-05-05,154.27027893066406,18.81591796875,291.09332275390625
2022-05-06,154.99954223632812,18.647165298461914,288.54998779296875
2022-05-09,149.855224609375,16.924741744995117,262.3699951171875
2022-05-10,152.26974487304688,17.568777084350586,266.67999267578125
2022-05-11,144.3758544921875,16.605215072631836,244.6666717529297
2022-05-12,140.49301147460938,16.150894165039062,242.6666717529297
2022-05-13,144.97698974609375,17.679609298706055,256.5299987792969
2022-05-16,143.4297637939453,17.23826789855957,241.4566650390625
2022-05-17,147.07611083984375,18.14990997314453,253.8699951171875
2022-05-18,138.77821350097656,16.912755966186523,236.60333251953125
2022-05-19,135.3585205078125,17.098478317260742,236.47332763671875
2022-05-20,135.5950469970703,16.669124603271484,221.3000030517578
2022-05-23,141.03500366210938,16.872817993164062,224.96665954589844
2022-05-24,138.32485961914062,16.129926681518555,209.3866729736328
2022-05-25,138.48255920410156,16.949705123901367,219.60000610351562
2022-05-26,141.69525146484375,17.824398040771484,235.91000366210938
2022-05-27,147.47030639648438,18.78296661376953,253.2100067138672
2022-05-31,146.68191528320312,18.644174575805664,252.75332641601562
2022-06-01,146.55381774902344,18.292701721191406,246.7899932861328
2022-06-02,149.01759338378906,19.56280517578125,258.3333435058594
2022-06-03,143.27207946777344,18.692100524902344,234.51666259765625
2022-06-06,144.0210418701172,18.75800323486328,238.27999877929688
2022-06-07,146.55381774902344,18.897794723510742,238.8866729736328
2022-06-08,145.81468200683594,18.624147415161133,241.86666870117188
2022-06-09,140.57179260253906,18.024913787841797,239.7066650390625
2022-06-10,135.1417236328125,16.952289581298828,232.22999572753906
2022-06-13,129.9678497314453,15.626985549926758,215.73666381835938
2022-06-14,130.83506774902344,15.815743446350098,220.88999938964844
2022-06-15,133.46632385253906,16.505859375,233.0
2022-06-16,128.1742401123047,15.58104419708252,213.10000610351562
2022-06-17,129.65248107910156,15.859686851501465,216.75999450683594
2022-06-21,133.89999389648438,16.54480743408203,237.0366668701172
2022-06-22,133.38748168945312,16.339073181152344,236.086669921875
